tweet,y
"Violence is not acceptable as a response to injustice, even if that injustice was violent. Violence solves nothing.",1
"Couldn't even watch that whole video, it made me sick to my stomach.    https://t.co/e1RXPE6o5B",2
"RT @FLOTUS: That's my man! Your truth, dignity and grace reminds us what real leadership looks like. I am always proud of our @POTUS. -mo",2
equality peace N love,1
@jtimberlake It's terrible that you have to apologize for showing support and compassion to your fellow man.,2
"@vMashh Sadly, protests inciting more riots against police will continue.",2
Respect for and obedience to OUR laws required to prove one believes  and,2
My leg hurts so bad 😣😭,2
"I'm don't explaining the ideals of  to ppl who are consumed in  ""  "" ideals",0
is an existential cry out of desperation and exhaustion from systemic  leading to poverty and prison.,0
"Peace and Love 💚❤️

  https://t.co/di7af03NjM",2
"Justice is the birthright of every human being. 

Min @LouisFarrakhan

https://t.co/ngHm1X5BV5",1
Powerful prayer in solidarity and love!!     @ICA4 http://t.co/5AUPTbDFAf,1
"@equilange @deray @gglightbulb And now folks, another law that profiles more poorer people!",2
"https://t.co/2250OQtyII
Even with all the attention on  abuse lately there is still new instances",2
protesting in solidarity with  Love the nation wide solidarity.,2
"For something to be for the cause, sake and obedience of Allaah SWT it first cannot contradict the crystal clear commands in The Qur'aan. :)",2
Hurting people is bad. Hurting more people for revenge is also bad. But hurting the innocent for revenge is much worse.,0
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/6zRf2AobXN,0
"Selective Compassion on The ""V"" Word https://t.co/l8PYy3GK1G",1
4 colors http://t.co/k7T2v2qGwB @WilhelmAbels @500px   Life http://t.co/ckbTDDYbwF,2
"Another liberal tradition Icewater in veins for warriors, patriots Only respect fringe folk heroes.  https://t.co/e8NQ2sMrEu",2
"ItsTheBeardCast: Listen to The Bearded Patriot for Olavo Radio
http://t.co/AVsdbxsYfM",2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/kpv4dfsrqh,2
If you want true equality end  True equality means,1
@MyLifeAsAlexC pure sorcery,2
"Respect other people's way of thinking.



https://t.co/NfizEmGTVs",1
@biblestudygirl2 @MontyNishimura It was condemnation by representation that jailed me but salvation by representation bailed me,2
Stupid  supports the criminal sniper/ who murdered 260 Iraqis for fun;,0
"proves that a well-intentioned hashtag can incite deep-seated anger  
https://t.co/ke0G9QK5hJ",2
Stand in solidarity,1
Liberty and Justice for all? How about opportunity for all.,1
Solidarity from Montréal to  “@Anarchopanda: http://t.co/JCz830gK4z”,2
"Sunday's text: 2 Timothy 2:24-26(NLT) ""A servant of the Lord must not quarrel but must be kind to everyone, be... http://t.co/rQ2WH86qCA",2
RT @LatestAnonNews: Very powerful image. Not all protesters were rioters. Everyone could learn something from this kid.  htt…,1
"RT @IkeokwuChidozie: @dondekojo God bless you. We must not encourage one-sided story. 

The casualties were avoidable",2
"Edward  on privacy, civil liberties and the  state https://t.co/VfIvf9oHIs",1
This-----&gt;RT @jasonsmiley1970: no we have to treat the terrorists who are trying to kill us with dignity and respect,2
"""Second degree depraved-heart murder"" AKA complete disregard for a human life  http://t.co/LQXzrPRrph",0
"@garyrojas tweet away, we always appreciate your honestly ❤️❤️ please carry on 😊",2
"Poverty, pain and suffering aren't discriminative. Have we learned nothing?
https://t.co/bVHKHDHg3y
 https://t.co/h4ifERXlQS",1
Love and peace is the answer. Unity and law and order is the answer.,2
and deserves justice,1
"Pulling innocent people out of their cars, hurting them,  is not to way you find justice",0
We stand for human dignity and equality    http://t.co/Nu815Oms1F,1
@wheatonvapor Yup.,2
"RT @PenielJoseph: Pundits discussing  ignore the fact that poverty, racial segregation, mass incarceration is destroying …",0
"Nobody deserves to die as cruel as Trayvon, the people in Orlando or Alton Sterling because",1
The supplement HMB increases protein synthesis and decreases protein breakdown ➡ https://t.co/CvoXR3Ffwc https://t.co/4DosS2yd4K,2
love this! http://t.co/oGuVLIcF,2
"Teach your kids to respect others, elders and the law.",2
"Still praying for  ,  and   

God bless law enforcement and the hearts government leaders.",2
10 Things All White Folks Need to Consider about the  http://t.co/ycWKc135od via @evrydayfeminism,1
You think they'll include  in the memorial with @MuhammadAli and @prince? They should. He was just as human...,1
RT @deray:  required spinal surgery after the police beat him. Freddie was unarmed. Freddie died today.,2
Bunch of ignorant uneducated rude provocative racists.      https://t.co/tYAemgbnkS,2
"RT @MUBAWAHADA1: Enough is enough! 
Justice delay justice denied.
 
@MBuhari @SpeakerDogara @POTUS @ihr…",0
"sickening to see this happen,   STFU, you're traitors to peace.",0
RT @astraeanixie: This is very important.  http://t.co/AXWQpOKrM6,2
To answer brutality with brutality is to admit one's moral and intellectual bankruptcy and it can only start a vicious cycle.,2
"Listen. Listen. Listen. SHUT THE HELL UP AND LISTEN.
   https://t.co/DoEkO7jy8f",2
@stewartjohn_mma: If  or  Then  must be defunded  now.,1
"I thought  Maybe just Alabamans and Michiganders more  than some Syrian Refugees

 https://t.co/vnwWxCaX9S",0
racists silent about these crimes.   https://t.co/FSj1efemFa,0
Justice,1
@cnnbrk  # 3Bluelivesofficers matter so so sorry for the senseless act of human life  stop the violence,2
"It's Hillary and her blind supporters responsibility to win over  supporters, not persecute and ostracize them...",2
"RT @PenielJoseph:  violence should not obscure the genuine grassroots organizing, peaceful protests, and community buildi…",1
Stand in solidarity     http://t.co/JsdN7fGzQS,1
Aerobic  May Slow Progression of Nonalcoholic Fatty Liver Disease ➡ https://t.co/pCRmpbyJNc https://t.co/B5Vwvu2Gt4,2
We As Citizens HAVE To Stand Up And Fight For Our Rights Stop Letting Authority Abuse Their Authority,1
"Love and Compassion are necessities, not luxuries...    http://t.co/q26Od0IfpS",1
@lindieface right its too funny.... they only hurt themselves now,2
Look folks please honor law enforcement request,2
"You will not  when we all adop farming, adopt technologies like  and prosper. Download and join  the movement",2
RT @GeekGirlCon: Ida B. Wells was a civil rights and women's rights activist. Today was her birthday. -kh http://t.co/BlAV1hYxwl,1
I wrote something for @HuffingtonPost imploring the  to consider empathy training: http://t.co/0JvTkjE5E2,2
"@IAmPrevail NYPD Union is inciting hate, violence via race bating, over the actions of a mentally ill, suicidal,wife killer.",2
Creator of AR weapons never intended his invention for civilian use.    https://t.co/KpmwQbY862,2
@Dee_Easley How Horrible that BLM FORGETS to CHAMPION those SUFFERING in Chicago.  Being KILLED and these lives Matter!,0
Sad! 3 suicide bombers...28 dead...60+ injured...    https://t.co/Ajicpy1NS8,0
Liberals repent and turn to God and away from their ideology of coveting theft violence and murder,0
http://t.co/5WegC29U3g We aint gonna stop until people are free!,1
"@ashlieatkinson ""They"" are  who threaten whites, kill cops, destroy property not theirs, block freeways, etc.  .",2
"Fuck 

 https://t.co/648rPndweV",2
"RT @SavannahTardi: ""Success is to know Jesus completely and obey Him fully."" - @rodneyfouts @NORTHchurch",2
"in Solidarity with  -  Day2
   http://t.co/HjH55wuhRe",1
"""If you obey all the rules, you will miss all the fun."" -  Katharine Hepburn",2
"RT @FoxNews: ""We want people who come to this country b/c they love the ideals of America."" @seanhannity interviews @VP tonight on",2
Some are assholes and some are doing their job.,1
Patriot Blogs http://t.co/i6zH1DuBZA via @WomenPatriots,2
"Women in Business QandA: Sabrina Parsons, CEO of Palo Alto Software http://t.co/6I0J7eikjO http://t.co/3YZEtfOUNd",2
"Listen to The Bearded Patriot for Olavo Radio
http://t.co/t6VzV3Knv5",2
"RT @GBaqeer: The forces of violence and oppression don't care about the innocent.
 @NGRPresident @PoliceNG @HQNigerianArmy",0
Dear Humans: All life is sacred! We should never be selective in our compassion and mourning.,1
"Again, if you support  your empathy and understanding is on an elementary level.
No shit, all lives matter.",2
RESPECT TRANSRACIAL PEOPLE.,2
I am a white Conservative who proudly supports racial equality! God Bless America.,1
"We must condemn all barbaric acts driven by hate, political and religious extremism, insanity, racism and bigotry",1
Patriotism and the human spirit at work.   https://t.co/gfdQ0jpRbe,2
"Best way to forbid our evil is by enjoining our good. Advocate, empower and embrace  we posses. https://t.co/7HtrX1JGE6",2
So much suffering and unnecessary pain so  can look like a yellow clown    https://t.co/TbCrpapjpl,2
EXPECTATIONS VS REALITY: TECHNOLOGY + SOCIAL MEDIA: https://t.co/srt8WAEDM6 via @YouTube,2
RT @byefeIicia: kill them with kindness 😋👌🏾 they hate that 😂,2
To all the rioters in  negative reactions to the terrible tragedy of  isn't the solution it only makes things worse.,0
Respect everyone. Selfless act of hate are cruel and unnecessary. We all walk this earth.,1
"Why does he have a Job?   
He's just a child ... Motivate… http://t.co/rNdr1D91BC",2
"I'm not very religious but no matter who you are or what religion, spread compassion and kindness no matter what",1
https://t.co/vgsJndUBq2,2
"""Change"" religious beliefs?!         http://t.co/VQ26Ip506k",2
@nancyeckerd: Would love to host a persecuted Christian family from Syria.,1
"The grace of God brings salvation to ALL people. It teaches us to say ""no"" to godless living and ""yes"" to a God-full life.",2
Just in case you actually erroneously believed that  exists.    https://t.co/beZ000qMKy,0
RT @IJM: Every act of kindness helps. On  give the gift of RESCUE: http://t.co/D5ibiaNU2k.  http://t.co/NErNgUW6re,2
"RT @nyarondia: Sad that  will continue to suffer due to  and  
 https://t.co/3MwV6EASrx",2
"Speciesism is the root of all evil.
https://t.co/U7OzwZFcKS
   https://t.co/vEyMXfRiCQ",2
@fatnutritionist This is one reason why a constitutional amendment guaranteeing the right of all citizens to vote is a good idea.,1
THIS KIND SHIT MUST STOP.  Racism Hate Fear all in death remorse and more hate. END VIOLENCE EVERYWHERE,0
"MY  for 2016 teaching my kids to have Morals and Obey the law as always
wish all would",2
Get the latest Nutrition Tips and Advice to enable you to eat right with or without Dieting...http://nutrition.dietandexerciseforyou.com,2
"family attny: ""The only lasting response to evil is love"" http://t.co/jFU6lyREg8",2
RT @DrDavidHulme: The ultimate test of a moral society is the kind of world that it leaves to its children | attr. Dietrich Bonhoeffer http…,2
Is this what equality means? SMH.,1
cia tortured him for info he did not have. ruined him. destroyed him. not a terrorist at all.,2
"Just obey the rules and authorities. If he would've complied with ""get on the ground"". At worst, he's in jail. Bottom line.",2
"its disgusting to think you're going to hurt innocent people to get your point across, use your words like a normal human",0
"Alleged racist comments now good enough to commit murder over, die and rot in hell Lester Flanagan/Bryce Williams",2
"But those who reject Faith and belie Our Signs, they shall be companions of the Fire; they shall abide therein.

 2:39",2
"Senseless acts of man's inhumanity to man!
 http://t.co/YMeZMVNEPQ",2
"Allaah SWT detests disunity. That should be enough for us to unite, let go of our differences and accept the universal Haqq Qur'an and Sunnah.",2
hate when people lie about dumb ass shit,0
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,2
@WayneDupreeShow @S00NERBRED  BLM Is A Divivsive Racist Group Inspired By A Divisive Racist Potus Obama! Even Theirs!,1
@RSherman_25  and its biblical https://t.co/VNKqe6rydb,2
"All beings wish to be free, choose compassion    https://t.co/De7VNlROhH",2
and fuck the  movement I'll respect u when u March for the innocent and not thugs https://t.co/FWLXFnib0D,2
"Witness says  tried to injure himself, but questions remain http://t.co/TJgQfeujBb http://t.co/RgGYRIJKMI @RT_com",0
Why is equality a threat?,1
"Taha,Verse 16:
Therefor, let not him turn thee aside from it who believeth not therein but followeth his own desire, lest thou perish.",2
Great word on abortion and our duty as believers to protect and fight for all lives.  https://t.co/lalpCLXjok,1
"RT @Car_Ur_Day: LOOOL ""@Lolarotimi01: Errrrmmm ""@King_Lolu: Ladies, Can you collect fraud money from yahoo boy ?",0
Demand justice for  http://t.co/hTy6QtdS1g @moveon,1
RT @RVAwonk: Your organization fights against women's reproductive autonomy. Women can't have economic freedom without reproductive freedom…,1
racists ready to condemn a righteous movement for a mass murderer SMDH,0
Those who deceive young men by selling war as an adventure are cruel monsters.,0
"Good job @DMashak, tolerance and patience requires honesty and humility across a wide highway heading towards healthy humanity.",1
@SaraRamirez @JennicetG @familiatqlm thank you for caring Sara.,2
@WassellSeattle couldn't hurt to find out!,2
Truth hurts    https://t.co/NuUqr12Qdp,1
Some symbols can make  suffer too much.       https://t.co/TNTNDRdiNB,2
10 brutally honest slogans for  http://t.co/qzD4nafDHB,1
@minnesotalynx MUCH RESPECT for respecting our fallen NO RESPECT for the Minneapolis police dept.,2
When adults don't no the proper way to act or respect people in authority😒😔,2
Injustice is injustice. Injustice isn't specific to race.,1
RT @ConstantLiya: So proud to stand as a  ally to the  movement w/ @TheRAC and @jufj   http://t…,1
Teach your children to obey the law and respect others. Change starts at home.,2
Praying for my city....sin is the problem...Jesus Christ is Lord and Savior...Turn and believe in Him,2
RT @Iam_BWill: RT @cmcampbell6: Conversation between an officer at today's  protest http://t.co/Z0OCWWGNqX,2
Think you're a patriot because you say  ? THIS is what makes a real patriot https://t.co/nrRYWnfSms,2
"in Solidarity with  -  Day2
   http://t.co/liIonLEP9e",1
The loyal opposition https://t.co/KPqrhmCsC0,2
Respect those who serve YOU! 👮🏾👱🏼  https://t.co/pimUb60egx,1
"RT @jatovia: What you are seeing in  is a natural response of human beings under duress, pushed to the brink.",1
https://t.co/y7iMgRrNjj,1
".@LarryHogan takes a question on  and  police custody deaths durring @MDDCPress live interview:

http://t.co/f24lSZuObK",2
@tiarrabanks1 An honor to have a fellow  supporter following me! http://t.co/Oj9j4qR8og,2
"""I realize that on the sea of life, I can't control the weather, but I can adjust my sails.""  unknown",2
"@ZacEfron: ""I'm rooting for equality    http://t.co/S3qmaHQGSk",1
"I cannot intentionally hurt anything that lives, much less fellow-human beings, even though they may do the greatest wrong to me and mine.",2
"RT @Wilson__Valdez: And you wonder why a certain other cowardly NSA contractor is hiding out in Russia, unwilling to face trial. https://t.…",0
and hector's hurt claire... has he hurt her?,2
To HELL with RACIST US Hating  BlackHate GANG of THUGs!   http://t.co/jx70R5nY7F,2
"RT @ajplus:  protester: ""Our families are being destroyed because of this, so that's why we're out here...""
https://t.co/oUyEDf…",0
"O'Malley Cult News: 
Confronted By Fascist Brownshirts He Whimpers and Apologizes
  http://t.co/2FmttnL2M2",2
Riots against systematic oppression as per MLK -     http://t.co/k4KSXh7YMc,0
I didn't even know what was going on when I tweeted  but they really do.,2
"Honor To Disobedience 2
https://t.co/UXCCXr5M4H",2
Sanctity of Life Sunday is fast approaching.    LISTEN: http://t.co/ikcV2nHt58,2
two wrongs will never equal a RIGHT.  ever....,0
Solidarity from Temple University.    http://t.co/2JxaZ9MbBa,1
"On the hypocrisy of environmentalism: ""The alternative to hypocrisy isn’t moral purity, but cynicism."" https://t.co/zQRGfOXcZM",0
respect 💯 https://t.co/RC4UqYViOR,2
Peace and love to all ✊🏻✊🏽✊🏾✊🏿,1
@feliciababy161 hate you!,2
LOOK       How much more proof do you need? https://t.co/Nbu0JirrTe,2
(2/3) ...another dose of depraved inhumanity lurks in our tomorrows.,0
Justice for  the confederate flag is a disgrace to humanity itself,1
We're not thugs nor animals. We're human fucking beings that want justice for  and a system that does right by us @MayorSRB.,1
Love is more divine that hate. Unite against hate and    http://t.co/90DsPeLw5E,1
"100s die in Nigeria, No COVERAGE. NAACP bombed...No COVERAGE. Terror attack in France..World-wide mourning...ya  *End Sarcasm",0
Saying teaching is matter of moral commitment isn't a sanctimonious statement..has direct effect on self-efficacyand ..Ss achievement. ~Fullan,2
"Us:  
Y’all: ""NO!! 

Y’all: “Homophobic Hate Crime” 
Them: “No, terrorist against humanity!” 
...exactly.",2
hurt we,2
11am - @tinathewriter muses over the evils in society vs. actual Hell http://t.co/zTBP91WKzA,2
"""I love the man who can smile in trouble, gather strength from distress and grow brave by reflection."" ~Thomas Paine",2
@markalanb They are liars and crooks and the represents truth and justice which is just an obstacle to Raping of America 2.0,1
In Solidarity - In Solidarity     Friends and family of Eduardo... http://t.co/53UtxkjF07,2
"""“how do you find justice in an already unjust system?”"" http://t.co/L5YVjHU5A4",0
"God created us to live in a community filled with love joy and peace just like the Holy Trinity. Father, Son and Holy Spirit.",1
Batts: Focus on justice not finger-pointing  http://t.co/Hrn2hk0Xai,2
RT @tjholmes: State police: priority is preservation of life and preservation of property.,1
@RatchetGenius @CorruptxWorld We need equality tho!,1
love and respect life? vote accordingly..     http://t.co/ztRq7cyrhS,2
Patriot Strength Club tonight 5:30pm Mapleton       http://t.co/4zZsrYZwee,2
Enough is enough...This blatant injustice needs to stop.,0
Human slavery exists....  https://t.co/21gwEs3mRM,2
@DailyMail @Kajubitch The   Anti-Cop Thugs need to STFU and stop the BS!  Obey the Law Stop Violence,2
RT @TraceyWJZ: People from different faith backgrounds singing for change and justice.  @cbsbaltimore  http://t.co/X…,1
Protests hurt economy. Hurt innocent people.,0
Man I hate how racism fuels these ridiculously tragic acts of terror and rage  ✊🏼✊🏽✊🏾✊🏿,2
“@meghan_corder: In honor of National Sanctity of Life day❤️👶👣   http://t.co/9qOMmqjLFb”,2
A reminder: two-thirds of MPs need to support resolution if president removed on grounds of misconduct or serious violation of Constitution,0
"will have to come to grips w/ a lot more than  - but, then again, what city won't?",0
RT @ShowUp4RJ: Notes and tons of actions from our call on  .  http://t.co/S2zw25v2Mi,0
@MLB complete disrespect for the game. @JoeyBats19 should be ashamed. Act like a professional.,2
So the plot thickens...I do not condone killings and to me  but advocating violence has consequences https://t.co/FD7lbD6zQ2,2
"@OfficialCBC  
ALL PRAY SEC. @HillaryClinton CHOOSES
OUR and ALL PEOPLES CHAMPION @CoryBooker
 https://t.co/YkmtOYzhJF",1
@celiafink me either. it's more of a badge of honor now as opposed to neglect and laziness.,2
"The majority of ""black"" people in America have Native American in their bloodlines.",1
"RT @melissaaafoster: ""Never lie to someone that trusts you. Never trust someone that lied to you.""",1
It hurts my heart so bad that She's  😪 https://t.co/FxXYKBYGuE,2
"Understanding will come , it is a gift from God for hearts that seek him and are striving for purity 

 @LouisFarrakhan",2
"@_ajawilson22 it's a shame Skin color and beliefs fuel hatred Trevon,Ferguson,Baton Rouge,Houston,Orlando",0
RT @bccbloc:  will be laid to rest tomorrow as a showing of solidarity and respect please wear all black to school.,1
RT @ms_mjolnir: Body horror galore and oh yeah women are vile creatures *yawn*.,2
"""18 years of high-volume systemic cheating and all I get is this stupid Belk Bowl ring."" - Debbie C",0
Congress decides to get serious about tracking police shootings http://t.co/JAfoSxxaBj 👏👏    😃,1
May we honor and revere the dignity of every human life no… https://t.co/7h6pmKF1zt,1
"You want to pretend that cops don't kill unarmed people. How simple life is when ignorance is bliss. 
@loyalty275",2
"Yes RT @arthur_affect:Do ppl who change  to  run thru a cancer fundraiser goin""THERE ARE OTHER DISEASES TOO""",0
Prayers to everyone in  justice for  🙏🙏🙏,1
Support our brave  Take care of our selfless  Protect The Ppl!  https://t.co/0SpcPu0M36,2
Civil disobedience is the assertion of a right which law should give but it denies.,0
The beauty of togetherness 🙌👭👬👫,2
RT @RestingPlatypus: God bless the men and women of the,2
You have no reason to be hurt,2
"Deceiving the UN, dismissing human rights, slashing aid. A once generous friend, now a fibbing bully. @JulianBurnside http://t.co/38hMTsAY2W",0
"Resistance, rebellion and results: 

https://t.co/TX3Q81m00q

  https://t.co/cjwLW09Wa8",1
"""@NTL2012: My weak faith in an almighty God can become the faith that moves mountains.""",2
And why are there no MMA-specific Category B awards?,2
https://t.co/JkxxfX5YbS - The media's selectiveness in exposure disgusts me.,2
"@rosaroja4rev @stopbeingfamous  b/c w/o all of us, ain't shit changing. Include all of us who are prey to the system",0
is obvious. You racist people need to focus on the 2 real issues: 1) Racial Injustice 2),0
@JamieOliverCom support pedophiles is wrong.He violated a child of 12.cant relay the disgust 4 himandthe erroneous decision u hve made. Bad,2
"When I trust deeply that God is truly with me and holds me safe in a divine embrace, guiding every one of my steps I… https://t.co/1ISyESCG1V",2
"RT @Harlan: If 4 white ppl tortured an African American while yelling racial slurs, it would justifiably be labeled a hate crime.

Why not…",2
As AgangSA we wnt to change the political culture frm tht of patronage and entitlement to that of true activism as a core value in our society,2
RT @WBALPhil: Tessa Hill-Aston of  @NAACP on @wbaltv11 says she's 'upset' to see chaos and violence for  protests,2
RT @CarrieAnnTripp: A2: Empathy and compassion are huge. Ss need positive input. https://t.co/WWEfUr6JGs,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/S68RJrurNc,2
in solidarity w/  We love you!    http://t.co/krRTRU0rWo,2
RT @JHay97: Absolute morons protesting in baltimore... destroying local businesses that did absolutely nothing to deserve it..,0
"04/29@8 PM|Temp: 65.3°F↓(50.2/76.3)|Hum: 44%|Pressure: 29.68""|Rain: 0""/0""/2.32""|Wind: 0(0) mph NNE",2
@ChloJee love you!!!! :D,2
“@leclemot: Peace to Baltimore.   justice,1
RT @MamphelaR: @ZackieAchmat @mediawc @IqbalSurve we were proud to stand with @r2kcampaign and other activists to protect press freedom @Ag…,1
Unity and love please.,1
"Indifferent to Animals, Plants, Robots, Deities, Microscopic Organisms",1
"@vtchakarova capitalism is manmade and thus human achievement, not human quality",2
RT @RockawayYouth: Redirected our 250-mile march to D.C. to stand in solidarity w/ the family of   http://t.co/tr…,2
RT @JustJessNicole: The anger isn't from the lack of answers. Its from the blatant disrespect for black lives @cnn,0
"Here's a idea

1) Obey the law
2) Don't act like a thug
3) Show respect

Then maybe u won't get shot?😎😲",2
"RT @HeberBrown: Sorry, folks. I can't answer questions about the Mayor's meeting with preachers today. I wasn't invited.",2
RT @KrashBattle: I Literally lay my life on the line for this. As do many others.   http://t.co/5wXVG941vX,2
Peace and Love http://t.co/6nXCCWzDnM,2
show how little their lives matter 2  who obey the law and seek 2 break racial lines. https://t.co/d3hBpbRHg8,2
@JoeFisherTV @WAVY_News What a despicable racist joke.  Absolutely horrible.,2
RT @smarterteacher: @awall777 VOICE and CHOICE are a must.   http://t.co/yE7g8JCezJ,2
I really can't even imagine what it would feel like to live under a citywide curfew.,0
@g7ayush Not hatred but condemnation perhaps?,2
"We need more prayer. Stop the hate, in Jesus name.  https://t.co/ynMHgiCPvX",2
"b/c it's    destroys defenseles, innocent human life  https://t.co/reBiGVOLEh",2
RT @Rosmoothe: For one they're very disrespectful to  family wishes they asked for peace on his burial day and that should've b…,2
NowPlaying Body Music - The Strikers http://t.co/5Rr4ore71k,2
@1D_CrushOnHARRY it was worthy of the last one lol,2
"@DanelleJohns @LinkedIn   Blessings of Courage, Patience, Respect and Mutual Cooperation with Love!",2
"nobody can hurt me
only i can allow myself get hurt",2
Turkey coup: Citizens defy martial law curfew to take to the streets https://t.co/yuheN3aAab via @NewsRepublic,2
Sure but let's aim for equality not segregation  (-: https://t.co/vtSnJ7uzDS,1
"Like, REALLY!

It's like saying, ""Omg, that house is on fire! Quick, grab a flamethrower!""",2
"@AveryNJesmer YES, systematic racism is an issue, a huge one. But ppl like me saying  want to help victims of many injustices",1
"RT @jamalhbryant: RT @CarolCNN: HAPPENING NOW: Rev.  weighs in on  protests, death of  before delivering eulogy http:…",2
@ShaunKing It's only  who would ask your color.  whether they like it or not.,1
"@TrotAlex @HomerWhite damnit! Wtf? When this shit gonna stop? It's being enabled bc of all this ""black lives matter""",2
"RT @3vchamber: Long Island  begins this Sunday, April 26th. Be sure to get out and eat local! Support our local businesses!",2
@thegame  that's such a shameful and disrespectful thing to say.,2
"Freedom and Justice for Blacks
Freedom and Justice for Whites
Or was it it?
FREEDOM AND JUSTICE FOR ALL",1
"@DennisCrabtree @THEHermanCain @gcu @Tamaralynn212 AMEN, Civil Rights Law was NOT passed to use for Racial Hatred   @ASU @UCF",2
"""We don't need to judge or cast stones, we need to stand up and we need to pray."" @ocoeegt",2
"Here’s why saying "" hurts https://t.co/ZGNMa57YLm https://t.co/angRzIw9g4",2
Letter to patriots https://t.co/g3BPij8p3E,2
I will always say ALL LIVES MATTER! Respect the law. Respect the police. Respect yourself.,1
The injustice system wins again.     http://t.co/HIxZaFWu1B,1
The respect and tolerance of other people's religions and beliefs.,1
@BuckeyeCuti @heatherleigh73 @SkipperChic @shellyBH4lyfe @Funshinebear76 love this!!!@velveeta98,2
Stephen demonstrating logic apps at,2
I respect the peoples right to protest BUT would respect the message a lot more IF it were  God Bless,1
The LAW should apply to those who enFORCE it.,2
when straights stand up to oppression. Like  it's important to disguise discrimination with hypocrisy,1
"13 of Mark Thompson spun, but no caution",2
understanding privilege http://t.co/NQ3JsFJDoF,2
"Listen to The Bearded Patriot for Olavo Radio
http://t.co/t6VzV3Knv5",2
"Via @gregstier : ""We need Jesus in our schools as well as justice. Justice without Jesus isn't justice at all.""",1
"@BenJDConroy Also, major policy of my local FF candidate is to ""reduce the unfair inheritance tax"". The wealthy looking after themselves.",1
"From the Declaration to the Constitution - Consistent Self Evident Truths of Freedom, Liberty and Equality",1
apply your ethics + compassion to your diet.    @richardbranson @LeoDiCaprio,1
marching in Chinatown for justice for  in solidarity with  http://t.co/ZSsCHkzvjx,1
@kainicole was just a byproduct of extreme boredom,2
"Do  for real? -----&gt;  Boko Haram is deadlier than ISIS, but nobody cares because they kill Africans https://t.co/AuBeM5eFjG",0
"RT @MoveOn: ""Until justice is blind to color ... emancipation will be a proclamation but not a fact.""—LBJ  http://t.co/4Z…",1
@DatNiggaStoff black girls pussy http://t.co/DdRoLqr8in,2
"If You Don’t Want Your Kids to Be ‘Assaulted’ by the Cops, Teach Them to Respect Authority  no",2
RT @snarkymommy2ac: @lizropo310 @lisarinna let's start a trend!,2
RT @deray: This is the timeline re:  released by the Baltimore Police Department. http://t.co/FiFoE3ZyIC,2
RT @YourAnonNews:    http://t.co/sNDJghO7A9,2
Man can never be a woman's equal in the spirit of selfless sacrifice with which nature has endowed her.,0
psueo ideology:black melanin theoryand white supremacy R superior complex syndromes that destroy love integrity and intelligence,2
when ppl failed to show support and empathy by denigrating  to,0
The United States of Oligarchy and Anarchy - https://t.co/wXLVuCnd1x     RT http://t.co/gO5Mp8xFba,2
"“The safety of our community is our top priority.” Protestors belong to that community, don't forget.  http://t.co/CiW8CeXtm3",1
"RT @ahmadad3759: @WHO. No healthy society will tolerate what
happen to Batoul. Her ordeal is a crime
against humanity.",0
RT @deray: And then there's this.  http://t.co/oD7T6wrE7t,2
Hateeeee liars 🤦🏽‍♀️,0
RT @3ChicsPolitico: Eric Frein shot 2 State Troopers killing 1. He was captured alive. No broken spine or crushed voice box. ht…,2
stay focus   keep fighting the injustices that's being perpetrated against the innocent citizens,0
@velveteenrabbi dangerous to weaken idea of justifiable self-defense.,2
"There is nothing honorable about troops engaging in genocide, ethnic cleansing or war rape murder is murder.",2
Saying   negates the 400 years of suffering blacks have endured and negates the truth that BLACK LIVES DO MATTER -,1
Stand w/ terrorism's innocent victims in an indiscriminate and wholesome manner,1
RT @freedomgirl2011:  No one in media or government cares if they hurt any school children today. https://t.co/GEkMKGFtnC,2
Compassion should extend to ALL species; all species feel+deserve 2 live. Stop the violence   http://t.co/tfZitxBTjD,1
President Harker expresses his appreciation of UDs dedication to community engagement! http://t.co/8vmXFbmT4c,2
Teach your children to respect and love themselves. Life is Good.,1
tells the public  not just  No matter who you are you do the crime  https://t.co/fjZGcpeNNO,2
RESPECT the authority of the Police as they are trying to protect us ALL.   https://t.co/mWcHNy9mcJ,1
"If you choose to be a police officer, you have a responsibility to uphold justice and treat everyone equal.",1
RT @simileoluwa_89: @MrAyeDee lovely Avi....bro be chilling....cool eye brow.....enjoy yur drink.....,2
@NRA nothing about   or maybe  oppression is oppression right? http://t.co/tP1icqBTvO,0
"The purpose of human life is to serve, and to show compassion and the will to help others. 
  https://t.co/3rZVXXHPbX",1
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/oEB9fP9j4U,0
"RT @akaebube: GMB will kill our democracy last last
DSS disobeys Court orders
SGF snubs Senate's orders
This one is snubbing too https://t.…",2
RT @LOLGOP: So this week conservatives said the Pope shouldn't follow his beliefs but government clerks should decide who God wants to get …,2
"I am a proponent of civil disobedience and logic driven protest only; not non/ irrational violence, pillage and mayhem!",2
