tweet,y
.@duckie624 will do - in the spirit of reciprocity and compassion,2
The one that hurt the most,2
"""Millions March in solidarity anti-police brutality movements across the US http://t.co/jIbLGkn20J"" 

Shit is real son",2
Good cops should not suffer from the actions of bad cops. Don't blame the protestors.,2
BLM isnt a movement its an excuse to provoke hate and divide our country,2
but the terrorist group  DOES NOT MATTER.,1
"From the Declaration to the Constitution - Consistent Self Evident Truths of Freedom, Liberty and Equality",0
@BuckeyeCuti @heatherleigh73 @SkipperChic @shellyBH4lyfe @Funshinebear76 love this!!!@velveeta98,2
Real PEACE starts within.... Whatever your religious or sacred background is....,2
RT @Bipartisanism: What the  curfew looks like in white vs black neighborhoods.  http://t.co/IOIjx2utY6,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/S68RJrurNc,1
"“Music is an agreeable harmony for the honor of God and the permissible delights of the soul.” 
― Johann Sebastian Bach",2
"So heartbreaking! Stop the  violence. Protests may be civil but it incites anger and violence against cops
 https://t.co/IuTWXSqOSV",1
Desk Sgt. Trudy Platt of @NBCChicagoPD is enjoying the “crossover” experiences of Dick Wolf’s “Chicago” franchise.… https://t.co/s4LMlXS4Ov,2
"Respect Police Respect the Law 

     http://t.co/SS0rvshMYn",2
Unity and love please.,0
Respect  http://t.co/Ds6LI8vDpK,2
My heart is hurting stop the killing please!,1
Ignorance and stupidity come in all colors...,2
and  are so insulting to those who face real discrimination,1
RT @uspcn: USPCN in solidarity with the  community of Baltimore: http://t.co/G9OAyYssf2.,2
You never know what one small act of kindness can do for a person,0
"@Dare_2_Believe_ Yes, the unborn child has equal dignity with his/her mother and father. Not that difficult.",0
"@vMashh Sadly, protests inciting more riots against police will continue.",2
"Comply with lawful police orders,don't resist arrest, don't assault police officers,don't commit felonies",2
"""we shouldn't be in a racial justice competition""",0
"@occupythemob .....to demonstrate peacefully, respect others opinions and not break the law.",0
RT @RestingPlatypus: God bless the men and women of the,0
"Er, sorry,  isNOTracist.It's an axiomatic truth based on moral teachings of philosphers/prophets4ever https://t.co/73M9rdPqJN",2
@stewartjohn_mma: If  or  Then  must be defunded  now.,2
RT @fhnactivities: Great job @FHNknightline at State Dance!  Beautiful performance! https://t.co/bjE4hBDtvF,2
"strive for equality, liberty and justice for A... (Vine by @HEARTHOLLYWOOD_) https://t.co/n931BHlGgP",2
"http://t.co/tpLmxlc68Y Civil Disobedience Now, Solidarity with Migrants!",2
"""We're committed to working with US to mutually enforce trade restrictions on those disobeying trade laws and environmental regulations"" -DM",2
"Liberalism is the decay of humanity through people who are ""for humanity"".",1
"The scriptures of Christians, Mussalmans, and Hindus are all replete with the teachings of Ahimsa.",0
RT @freedomgirl2011:  No one in media or government cares if they hurt any school children today. https://t.co/GEkMKGFtnC,2
"Al-Anaam, Verse 70
Remind (mankind) lest a soul be destroyed by what it earneth. It hath beside Allah no protecting ally nor intercessor.",2
@lambert_nick @DragonflyJonez     Think that's the holy trinity right there,2
"stands in solidarity with  



 http://t.co/eTsrgfVeum",2
Why do riots recur? The spectacle of consumerism collapses in a thug state.  http://t.co/vvIpkgkM7n http://t.co/PLWK2tgWQB,2
"""Returning violence for violence multiplies violence, adding deeper darkness to a night already devoid of stars."" -MLK Jr.",1
Police Everywhere. Justice Nowhere.  http://t.co/wcaVX8M8OJ,1
Equality of justice.,2
Still uneasy knowing one of my dearest friends and his family are in Baltimore. I pray for peace and no more lives ruined.,0
Trust  unfailing      https://t.co/LVqgEIVfTO,0
I'm far from a religious person but I respect what the clergy members marching are trying to accomplish right now. ✌️,2
you recognize minorities are victims of unfair judicial system.  you want to deflect criticism of whites.,2
"Always drawn to stories of Vietnamese people and their religious devotion, whether to the true God or endless idols  https://t.co/0ob1WlhRRK",2
@delaney_gehrig the it's a special day that belongs to an entity and its chipped away at but another entity. It's like,0
RT @freedomgirl2011: Highly suggest for everyone to read @dwatkinsworld's new piece about  and  http://t.co/hRpccm30xp,2
"@wbhegedus love hate, remember? 💕",2
@bee_hazee  it's crying cus everyone knows it's real age now 😂,2
Black Lives Matter bully @HillaryClinton  Criminal Justice  http://t.co/zk9dYFGCyo …,2
Standing in solidarity against injustice.    http://t.co/JYZaT68VxD,2
these politics crooked and racist,1
"We at   emphasize on neatness and cleanliness for a cleaner, safer, hygienic and healthier stay! http://t.co/THaCXadjBr",2
@SenSanders @HillaryClinton honor respect and protect our fallen officers and those that still serve.,0
Warning: this prank may cause severe anger. http://t.co/59BBpxCcj2,2
"O'mally trashed by Radical Blacks when he said,    Shame on DemocRAT party @CON_WAR_ORG",1
"A5 Low productivity impacts all of life as it causes emotional, physical, financial, and relational stress.",2
"RT @FoxNews: Gov. @LarryHogan; ""Acts of violence and destruction of property cannot and will not be tolerated.""  http://t.co…",1
i'm worried i'm in real danger of dying before 2016 is over.,1
"Via @gregstier : ""We need Jesus in our schools as well as justice. Justice without Jesus isn't justice at all.""",2
RT @ejk14: CFO Christophe Frankel @ESM_Press interviewed by Chris Garnett @EuromoneyConf  http://t.co/Q1GNU37NuC,2
can't stand to see a mfcka I love hurt 😩,0
RT @sakattackz: Love b unfair you can't never win,2
Politics has no limitations in the great  nation. No social and  patriotic  boundary. They have no sympathy to avoid or accept adverse ways.,1
I pray for peace over charm city,0
@JamieOliverCom support pedophiles is wrong.He violated a child of 12.cant relay the disgust 4 himandthe erroneous decision u hve made. Bad,1
RT @ThaPsychoGF: RT or favorite if you are a psycho bitch!!,2
In solidarity w/ all those demanding to be listened to and asking for justice in Missouri,0
These people looting on camera should be charged. It's just stupid-ridiculous to take part in injustices to seek justice.,2
love this.... http://t.co/NDnty1HS,2
"RT @ryangrim: Police claim that a person in their custody, at their mercy, is a witness that police did not in fact kill  That…",2
Do not allow others the satisfaction of seeing you suffer,1
is a fraud and a sham distorting a valid end (ending police brutality) with race nonsense,2
"Well then, screw  
  https://t.co/9DgQ6qqHVa",2
@DailyMail @Kajubitch The   Anti-Cop Thugs need to STFU and stop the BS!  Obey the Law Stop Violence,2
ALL humans must be able to live their lives w/o fear of harm from others,1
https://t.co/uCBLEcDwbw,0
Praying for my city....sin is the problem...Jesus Christ is Lord and Savior...Turn and believe in Him,0
"White Liberalism, Violence, and the Delusion of Solidarity http://t.co/9obJ8luvn7",1
RT @Paxmee: Tell me again how rape and sexual assault accusations will ruin a man's career,1
"RT @UnToldCarlisle: We will begin violating the constitution around 9pm to remind you, you have no rights   https://t.co/…",1
"@obscurvious
Newt: Slimy swamp creature scum https://t.co/xCNJoVPWXd",2
Love and Peace   @ Universal Soul Circus 52nd… https://t.co/rvskYlpXSC,2
"RT @worldcantwait: .@SunsaraTaylor ""we need a revolution..get organized!"" speaking at  solidarity   http:…",2
""" is some trickle-down equality bullshit",0
".
Einstein modern prejudice is result of desire to maintain unworthy condition.

 


http://t.co/kX1iJFD955",2
This is what People need to do to the  thugs when they harm innocent civilians.  https://t.co/USMVoTtQLq,1
patriot hate running all thru these veins,2
"To my unapologetic brown familia,
I love your revolutionary spirit. Your solidarity inspires me",2
https://t.co/zBiyU6NZyB,1
"If our enemies cannot destroy the Movement from without, they are already sending agents to destroy the Movement from within.",2
RT @cheetah_fierce_: this is never gonna not be funny http://t.co/JriRiRYuiz,2
Appreciate those who love you.  Serve those who need you.  Forgive those who hurt you.  Thank those who help you.,0
"@ashlieatkinson ""They"" are  who threaten whites, kill cops, destroy property not theirs, block freeways, etc.  .",1
"We have to do better as a race, the HUMAN race",0
An example of how the state normalizes violence and militarism against it's citizens.   http://t.co/9YJlutpqtL,1
RT @NYjusticeleague: We stand in solidarity with the family of  and the Baltimore community. Enough is enough!,2
...Black lives...white lives...yellow lives...blue lives..Life is sacred..Let's not lose this SENSE of the SACREDNESS =LIFE,2
"solidarity march begins. ""All night, All day, We're gonna fight for  http://t.co/qDlDH1jtDq",2
A coward is incapable of exhibiting love it is the prerogative of the brave.,2
Stupid  supports the criminal sniper/ who murdered 260 Iraqis for fun;,2
"Loving your neighbor as yourself, forgiveness, peace and kindness can stop the hate and horror displayed before us.",0
RT @RaymondArroyo: Pray that God would comfort Trayvon Martin's family and bring healing and safety to George Zimmerman's.,0
@TheRoot stop being the slave to democrats! Such hatred and racism in BLM that it's shameful for anybody to praise them!,1
RT @Louis_Tomlinson: Your continued support just shows how loyal you are as fans. Feeling the love today ! 🙃,2
"Took a long time, no? Doctors Strive to Do Less Harm by Inattentive Care, via @nytimes   http://t.co/iRqahTSZYK",1
Where has respect and decency for EVERY human life gone?,1
Setting limits with your toddler with a balance of kindness and firmness http://t.co/nKjJrWeB6c,2
The Bearded Patriot BeardCast at http://t.co/K1USRcJvV3,2
RT @YousefMunayyer: You can't expect people to respect the law when the law does not respect the people.,2
Celebrating sanctity of life day....even unborn ones,0
Love and Sacrifice for Humanity  http://t.co/G8xmzCrx09,1
"https://t.co/hIUeNBlgE0

 ... Give a RANDOM ACT OF KINDNESS TODAY!!!",0
DISGUSTING: Corrupt @BaltimorePolice threaten  husband if she pursues justice for   http://t.co/NKPtg9pnB1,2
Faith in humanity destroyed.,1
@UPS I will never use your business again after you traitors flew in savage refugees under cover of the night like cowards,2
"As Jesus died, God provided a miracle of darkness to remind us of the great magnitude of that event and the barrier sin creates.",2
"@Smerconish ""Crazy like a fox?"" Where's the foxiness? God forbid you should say what the rest of us know--he's just crazy.",2
"Wishing you all a year filled with more compassion, empathy and kindness. http://t.co/QDlghe4Y0G",0
RT @Lrihendry: Hillary proudly poses with KKK leader who she holds great admiration for!,1
10+ Images That’ll Restore Your Faith In Humanity - https://t.co/C9JftK4pTa,2
"No genuine  supporter would kick, punch, or yell racial slurs at a protester demonstrating his freedom to peaceful assembly.",2
RT @ravikarkara: .@phumzileunwomen we need to focus at highest level of leadership to commit on gender equality @Empower_Women @Citi http:/…,2
"@realDonaldTrump is the realist person of us all.Biggest Patriot of us all,FlagdayBirthday.nuff said",2
City Paper has really disappointed me this week. The lack of journalistic integrity is appalling.,2
God help us all   🙏🏻  https://t.co/9wL7uVkk4T,1
@JerryvonK @untilnextyear I get that there's right and wrong way to go about doing that and ultimately you want people who help cause not hurt,0
@meetthepress @mattbai @helenecooper @MHarrisPerry denounce  a racist LIE.,2
Hateful acts reflect self hatred that stems from deep rooted insecurities. Insecurities fuel indecent behavior.,1
@CarsonDaly is a douche and tool to disrespect the impecunious citizens of  give some sign of sympathy to  instead!,2
@SheRuns2 love it!,2
I agree Solidarity knows no borders,2
"Sharing personal gut feelings brought up by  situation, the race convo and our healing prayer time. http://t.co/n3xLbgwwLE",2
My feelings are hurt this morning...  http://t.co/wRu7imvcT8,1
"Guard strictly your habit of prayers, especially the Middle Prayer; and stand before Allah in a devout (frame of mind).

 2:238",2
Instead of your [former] shame you shall have a twofold recompense; instead of dishonor and reproach [your people] s… http://t.co/IIFE4mX9GB,2
RT @Jayron26: ALERT:  marching in solidarity with  right now. Crowd growing.   http://t.co/bFg8BL5…,2
"THEY FIGHT GODS WAY,  LIKE UNBELIEVERS WHO ABUSE GODS VISION FOR US WITHOUT KNOWING THERE ARE CONSEQUENCES! WE ARE SACRED TO GOD!",2
"Of course  , but how does that statement do anything to stop systemic racism that minorities suffer under",1
RT @WhitecapsFC: 87' 0-0 Final  sub. Tim Parker makes his MLS debut. In for Ethen Sampson,2
RT @whathorrorstory: what in sleep deprivation ????  https://t.co/s7fA25OQXn,1
"04/29@8 PM|Temp: 65.3°F↓(50.2/76.3)|Hum: 44%|Pressure: 29.68""|Rain: 0""/0""/2.32""|Wind: 0(0) mph NNE",2
As AgangSA we wnt to change the political culture frm tht of patronage and entitlement to that of true activism as a core value in our society,2
"But those who reject Faith and belie Our Signs, they shall be companions of the Fire; they shall abide therein.

 2:39",2
RT @daneyvilla: People hanging out of cars everywhere. Everyone in  elated in the wake of the  decision http://t.co…,2
Large-scale ad fraud ring is stealing millions of dollars a day https://t.co/6SO0dVjGvq  https://t.co/YWElG65WGj,2
"I THANK GOD 4 PEACE, JOY and LOVE 
ALWAYS TRUST GOD WHO SEES ALL!
EVIL DOES NOT GET AWAY! 
IT MAY TAKE A SECOND...BUT JUSTICE COMES!",0
---&gt;&gt; Hillary is a force for racial justice http://t.co/DxVTguq4CR &lt;---,0
@ABC Instills faith in humanity. Help your fellow man. We are equal.,0
You're Nobody 'Till Somebody Kills You:   and the Problem of History  http://t.co/frAiPPoa5L via @blackvoices,2
Prayer is the only means of bringing about orderliness and peace and repose in our daily lives.,2
Disgrace ! https://t.co/sSSS3u4bIc,2
“@ZacEfron: I'm rooting for equality    👏🏾💯💕,2
"Sunday's text: 2 Timothy 2:24-26(NLT) ""A servant of the Lord must not quarrel but must be kind to everyone, be... http://t.co/rQ2WH86qCA",0
RT @BmoreBloc: The youth of Baltimore has woken.   http://t.co/j2GQ6zIki8,2
RT @SilverAdie:  shout out to President Obama who led by example showing respect and decency for 8 solid years.,2
"We love the first of this story ""All Human Beings""  https://t.co/Mbd28C9oU4",1
@PattersonNBC @bosconian72 may God rest her soul,0
@MayorSRB what is the solution for the constant police brutality abuse and profiling that caused the,1
God Bless those families that sacrificed so much https://t.co/UhFqjlBOqk,0
Whatever happened to the values of humanity?? Whatever happened to the fairness and equality ?,0
You have no reason to be hurt,1
"""From amongst His signs...... And difference of your tongues and colors. Surely in it are signs for all""",2
It's true that antisemitic hate crimes outnumber any other category of hate crime. It does not make zionism good or… https://t.co/AqY3g1Khvg,1
@RepMikeHonda @IStandWithAhmed @NASA @NASAAmes what a fraud,2
@crimethink3r @K_E_V_O_N exaclty let those savages police themselves pit a 20 foot wall around the darn democrat ghettoes,2
"@mrjamesob Religious laws, the law of the land, if you do not respect them they are all open to ridicule and not stand up under scrutiny",2
How dare people simultaneously demand civility of those whom they deny humanity.... Thinking of you all,2
@Frazyr love that song!,2
RT @AC360: Police and  protesters face off on the streets of   begins right now. http://t.co/sqdVneooFS,2
So... Minn PD officers walked out protesting the Lynx players who were effectively saying  Ok then.,0
@ChristinaMilian such hate and disrespect when all you do is appreciate the value of lives without blinders on...  don't fear,1
"@MandlaMagidela @MTNza this scambergs are not fair , if black person dies it z nothing bt when whites die it hurts",2
@JoeFisherTV @WAVY_News What a despicable racist joke.  Absolutely horrible.,2
Saying  is invalidating the fact that African Americans face discrimination and racism every day.,1
Rioting and looting is not reasonable protest,2
"Dr. Molefi Asante gave a speech about ""Afrocentricity"" recently. That doesn't sound much like  Is Asante a Reverse Racist?",1
@ReligionProf so this is the inverse  normalizing white sin by generalizing it for all people.,2
"@Percy_boy @veldtspar all of those, plus Equality of opportunity. Respect for others. Tolerance. Good manners. Courage. Stoicism.",0
"I was gonna ask why you're not out there with them, but then i saw your prof says   smh https://t.co/eDGuPvunt1",2
"Hopefully, Cecil's death can teach us to have more empathy for human life as well.   http://t.co/pJPkovVHDo",2
"💯 ""I'm focused man..."" *Jay-Z voice*  👑 💋
Had to  s/o @thatbitchlisa  https://t.co/FQwd2BzDTI",2
holy jesus,2
So much suffering and unnecessary pain so  can look like a yellow clown    https://t.co/TbCrpapjpl,1
Upstate Criminals SC: // FYI ...The only ones Guilty of RACISM in Americ... https://t.co/yqhQbDMckc,2
Why insult and throw shade at someone that's done nothing to you?,1
"no, took breaks ... never cheated https://t.co/WZICxEbehF",2
RT @AVAETC: Solidarity looks like this.   http://t.co/jXaqL5QAjd,2
"@IAmPrevail NYPD Union is inciting hate, violence via race bating, over the actions of a mentally ill, suicidal,wife killer.",1
Hate can't win. Gun violence and prejudice are killing America. Let  like,1
"RT @damiengwalter: Man tweets actual secret of life and eternal happiness. 6 RTs. Man tweets picture of bulldog wearing a kimono. 34,000 RTs",2
"One man's campaign reminds us of the power of unity and love


 https://t.co/uHkChra20r",0
Great speech..great message.  https://t.co/V6vRujwou3,2
Calling for Justice and Fairness is not a Condemnation of All Police Officers,2
@BlackPressUSA Unity for Equality and Freedom,2
@ERYCACANE Just like you saw the 2 cops??  OBEY the law! Done!,2
Great more for renewing spirit than saving flesh. https://t.co/SsP3V4vd2h,2
RT @AustinMcCoy3: Uprising in Baltimore: Don't let people fool you: idea that violence and protest is a dichotomy is false.,1
RT @x_nonchalant_: Let that hurt go,2
We must remind the world that Islam is a religion of peace which condemns terrorism.    https://t.co/AWvnDv9W13,2
Red Skelton's Pledge of Allegience (CBS)    Pray for  https://t.co/8nN5vAjOJ1,2
Instead of rioting we should come together as a society and protest peacefully violence and rage doesn't solve the problem,1
RT @ZaidZamanHamid: This logic is shameless and absurd that we should watch the state go down because of a corrupt dysfunctional system and arm…,2
Listen to Buckshot: Inciting Violence vs. Free Speech - A Thought Experiment by Buck Sexton  https://t.co/U0ozTajkOd,2
Video: drowzysinceday: Women talking openly and objectively about the rights they should have. For the most... http://t.co/aXOYJH8v,2
honestly could be a heartless bitch but I choose not to 🤗,2
@danprimack hope they watched those covenants.,2
@WhiteHouse Whitehouse picture clearly shows a nation divided. TY to the Obama's for inciting racial hatred and violence,2
"@jacquelineehart lmao : yea. , disrespectful bitches",2
To answer brutality with brutality is to admit one's moral and intellectual bankruptcy and it can only start a vicious cycle.,1
@Javi Yes please!,2
@AndreaTantaros @FoxNews  disgrace,2
COMPASSION @SeaShepherd_USA @seashepherd @CaptPaulWatson  http://t.co/jobZf7q4IN,0
"""Funny how people preach anout non violence, violence doesn't solve a thing, but proudly support their troops.""-Shawde Banks",2
Thank you all for your sacrifice and dedication to peace and lawfulness.,0
Thanks to all who joined and especially to my  co-mods @aj_hartley1 and @RodneyHetherton who model servant leadership every single day,2
"""I realize that on the sea of life, I can't control the weather, but I can adjust my sails.""  unknown",2
"For He made Him who knew no sin to  be sin for us, that we might become the righteousness of God in Him.
1corin5v21💕",2
"RT @drumbeats4peace:  346th killed by police in 2015 April 19th. 

Gray was killed in a van by Baltimore PD.  http:…",1
"RT @DominicPiper1: Kiss Me When I'm Dead. Dominic Piper. 'Cool, sexy and violent. What more could you want?' http://t.co/z1e1NpC57c",2
How can any of these so-called  tell any  to hurt anyone?  and   https://t.co/QSwPDlwm8T,1
@TheDailyEdge @sdixon3171   We must keep demanding equal justice,2
Racism. Forgiveness. Understanding. Can we get there? Comments. SHARE IF YOU AGREE.   https://t.co/Du753g7zPu,0
"There isnt enough love, compassion and understanding in this world. Ppl quickly judge, hate, kill and destroy for selfish gain!",0
@NZStuff Good gesture but didnt see any solidarity with people being mercilessly killed in Syria,1
"RT @indieSFFbooks: The people suffer under tyrants that strive to gain land


Amazon: https://t.co/ESxfBgfwVG htt…",1
- equal justice for all,0
"abused children, trans women of all colors, gay/straight/happily random, lost women, broken men, the lonely and the hurting",0
"You better lose yourself in the music, the moment you own it, U better never let it go, U only get one shot, do not miss your chance to blow",2
is not a divisive concept.  are terrorists. Obama is a traitor to the people who elected him,2
RT @pkshhh: People hurt themselves and you have to feel bad.,1
RT @JoeBudden: Be careful who's house u end up in Saturday.. It's a few niggas having fight parties that ain't paid their cable bill,2
@queen_OAP love you!! 💖,2
Very cool~ We're gonna be at Verizon to watch Game 4 on the big screen tomorrow - then back to ROCK Game 5 Thursday. https://t.co/pBiTwNvR30,2
Protests hurt economy. Hurt innocent people.,1
Innocent people don't deserve to die because bad people have the desire to hurt others.,1
@Colmogorman @thejournal_ie @PTHosford how depressing that a vulnerable young man like this could be targeted for such a horrific attack,1
“One had better die fighting against injustice than to die like a dog or a rat in a trap”- Ida B. Wells-Barnett,2
Some people really show their true colors on twiiter - such ignorant racist comments are uncalled for -,2
To the people defending that institutionalized racism  is not a problem because two of the cops that killed  were black:,1
KNOW THE LAW. OBEY THE LAW    https://t.co/LXDN8xOyTD,2
Those responsible for oppression cannot dictate the terms by which the oppressed respond: http://t.co/sm3pRnS9hr,2
The living example of traitors and facilitator of looters https://t.co/2kyuHnUUEr,1
10 Things All White Folks Need to Consider about the  http://t.co/ycWKc135od via @evrydayfeminism,2
Peace and love to all     http://t.co/XlV1UkytOg,0
"RT @CherylfromABC2: Just in:   police release the names of the 6 officers involved in the  case.  Lt. Brian Rice, 41,…",2
All the hatred and racism in the world breaks my heart. Compassion is everything!   https://t.co/La32PgAkQF,1
"RT @cbsbaltimore: At 3 p.m. today, protesters promise biggest  protest yet http://t.co/rDdscDLLLo",2
Bring this coward to justice!  http://t.co/Twm9FHR4Df,1
Think you're a patriot because you say  ? THIS is what makes a real patriot https://t.co/nrRYWnfSms,2
@PeteHegseth Thank u. A real hero honoring heroes while calling out the vile deeds of haters.,1
RT @baltimoresun: Editorial: We need justice for  — and justice for the communities full of people like him. http://t.co/iAfsXs…,2
I have zero tolerance for foolishness,2
solidarity and peace!,0
Unbearable sin of omission @nytimes. An attempt to erase/ignore other cultures? - http://t.co/TLKEfTBBJe,2
@PrettyCleverT needs more freedom,2
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,1
Then slander the fuck out of anyone that isn't 4 equality,2
"""They won't respect us unless we respect us."" K. Earley",2
Justice,2
your ancestors looted entire countries for herbs and spicesbut we're animals for looting stores. FOH.,2
and Always pray and show sympathy and respect to every taken away innocent soul 2/2,0
"And just like that,someone politically corrects an unfair situation.  👉   http://t.co/vFBmqiWK6l",2
https://t.co/Lkq0sQ1nCt,2
The truth will only hurt the racists and ignorant there's proof for all of this,1
".@WGregoryRoseDDS Prejudice and intolerance must end, now! Innocent people are being killed.",1
RT @WarAgainstWomen:  dies after Baltimore cops break his spine in ‘brutal’ police beating.            http://t.co/JwXPcBVuZk h…,1
"It is an integral duty upon every single  to ensure Islamic Assets not just belong to  but also, uphold its divine integrity.",2
"Respect human rights.  

http://t.co/rpXgFPwBN8",0
RT @RaqiyahMays: To  soldiers: Stand tall. stand strong. Protest is neccesary for an answer: What happened to  http:…,2
Thank God for the spirit of discernment to see beyond the mask! http://t.co/L6krG5BhrN,2
City Hall now  http://t.co/mfCCIsKLOB,2
"RT @thinadhoo_ppm: But if thought corrupts language, language can also corrupt thought. https://t.co/N2grPECXGB",2
RT @HERCofRI: Try not to cry during this Oscar-nominated film about a Holocaust survivor and his violin https://t.co/y1wCab2AfA,2
"Thugs Make SICK Move In Major City After Dallas Cops Murdered... [VIDEO]
   https://t.co/o2Emhf5dF7",2
hate when people lie about dumb ass shit,2
Birmingham Solidarity Protest PhotoCred: @highlyfe22    https://t.co/0wqno6vkoP,2
RT @mindbodythought: Showing the love of compassion and understanding is our currency of being human.,0
@long_mackenzie love you!,2
@mrjamesob peoples mores are different James thy guy doesnt care leave it!!!,2
"Do  for real? -----&gt;  Boko Haram is deadlier than ISIS, but nobody cares because they kill Africans https://t.co/AuBeM5eFjG",2
"Health is a constitutional health
Those championing for it's betterment are jailed
 
 https://t.co/LjCZaLQfsV",2
@OpFerguson @AnonCopWatchWE who have humanity n love 4 all should pray that God forgives Mr.Bush Sr. http://t.co/x3vd9TLvMi,2
Impressive show of customer experience tonite by @USPS FortPoint and @bostonpolice helping last minute tax filers get to 24 hr post office,0
It takes a true patriot to give justice to our true heroes from the past.,2
Video: Obama speechless as emotional Gitmo opponent heckles him on his Foreign Policy. http://t.co/S2JhhzuKur,2
"All beings wish to be free, choose compassion    https://t.co/De7VNlROhH",0
All human life is sacred. Join with us as we observe Sanctity of Human Life Sunday – Jan. 17 https://t.co/cawingv0Ka,0
.@JeffreyRutstein on  🌀🌿Guided Compassion and Healing Meditation 🌿🌀    https://t.co/3soa1XboaP,0
If you are new to  please use the hashtag in every tweet. It is the stamp that delivers your thought to the convo! @djbenkitchen,2
Louis Boyd Burnett http://t.co/NmcUG4aI2o,2
@ShkhRasheed pakistani king of the protest shaikh rasheed ahmad .,2
"Post racial US cannot exist until ALL citizens have equal rights to life, liberty and pursuit of happiness!",2
RT @AgorasBlog: El-Rufai's wickedness towards Audu Maikori distresses and grieves the masses. It'll cause perpetual hatred for Buhari and APC l…,1
"RT @FortuneMasina: Leading someone on, is a cruel and unnecessary game.",1
@Parallel318 TY.      LiveandLet Live- Kindness w/o judging binds our humanity,0
Solidarity from Montréal to  “@Anarchopanda: http://t.co/JCz830gK4z”,2
"family attny: ""The only lasting response to evil is love"" http://t.co/jFU6lyREg8",0
“@leclemot: Peace to Baltimore.   justice,0
Sandra Bland...may your soul rest in everlasting peace 💓,0
@e_sibe Take 10 years off!,2
you're not a real person if you can't stand behind your own opinions no that's bullshit,2
"A REAL President Would Denounce 
theseTHUGS threatening2Kill 
 Obama InvitesThem2 
the WH   https://t.co/bb45M7nqT2",1
"I'm confused on how looters, violent protestors, and arsonists justify destroying ""America's greatest city"", their home.",1
@wef . just because it harm more than it heal,1
Man can never be a woman's equal in the spirit of selfless sacrifice with which nature has endowed her.,0
Innocent officers should never have to pay for the faults of corrupt ones due to their selfless actions.,2
"@ChuckNellis If ""get along"" means condoning looting of businesses, falsely accusing, and killing innocent police officers, NO!",0
Saying   negates the 400 years of suffering blacks have endured and negates the truth that BLACK LIVES DO MATTER -,1
"""Substantial equality never came.""  point to flip side of American urban renaissance. http://t.co/jWAb9bNQTG",2
The @sunwolves thank their loyal  fans in  https://t.co/5JkfDFtnjB,2
"Force, pressure, or compulsion with a view to conformity, are both uncivilized and undemocratic.",2
RT @3ChicsPolitico: Did you hear about the black man killed by police this month?    @hrw @NAACP http://…,2
"Justice is INDIVISIBLE.        
https://t.co/htmeC9OLw5",2
"RIP 
The world today is so cruel n selfish
  https://t.co/r2Q5bwjX3B",1
@CNN Justice for Freddie.,2
"RT @MoveOn: ""Until justice is blind to color ... emancipation will be a proclamation but not a fact.""—LBJ  http://t.co/4Z…",2
"Boehner on homicide charge: Public servants should not violate the law. If charges are true, it's outrageous and unacceptable",2
"Step1: Admit it's too much to expect people behave like civilized, adult human beings. 

Step2: create safe areas to destroy",2
"RT @Amy_Beimenet: bloods, crips, and the Nation of Islam all stand together wow black unity is a beautiful thing✊🏿",2
Respect   https://t.co/mXHYBBz9h3,2
@SYEINC @deray she is a disgusting human being.  is evil and a racist.,1
something will have to change lest  we all suffer the consequences of standing by IDLE,1
@AdamIration  Salute! NewReggaeFusion [Mark Balet - Running [Official Video] http://t.co/S2iHf25kWs BornToLove VP Records NY,2
"@vtchakarova capitalism is manmade and thus human achievement, not human quality",2
@InternetEh @DeleMage i wanted him to wake up and wack her,2
@spyro260 but think of the trees..dont kill them they have feelings too,1
Honoring history  as we work to restore dignity to   http://t.co/e16MIvd3F6,2
"@IJefTomI @peterdaou 

And now we all get to suffer",1
"Real LOVE 

-stay true

 

LOVE!",0
"Oh @MartinOMalley, you gutless spineless Puke! Apologizing for saying  to the thin-skinned fascist losers at  Pathetic",1
"Mosby: quote:The facts speak for themselves;    http://t.co/pBlN8r123Z""",1
RT @ItsJoshPeck: Whoever decided I look like a young Pablo Escobar is my hero. https://t.co/SbVN6No0E9,2
@g7ayush Not hatred but condemnation perhaps?,1
Photo:  Justice or Else 😂😂😂 http://t.co/kT6BFoGjwm,2
"@Nightwitch87 poor excuse.  all the time, as do  U obviously want 2 feed antipolice rhetoric. Truth hurts",2
"""Returning violence for violence multiplies violence, adding deeper darkness to a night already devoid of stars""--MLK",1
This is what institutionalized racism will do!,2
"Reality Check: We’re at War Against Incarnate Evil - 

Protest ABQ http://t.co/nvSjq2sBN5",1
"RT @shermannatalie: At  press conference, mayor, Batts express condolences, not much more info",2
"O'Malley Cult News: 
Confronted By Fascist Brownshirts He Whimpers and Apologizes
  http://t.co/2FmttnL2M2",2
Always do respect  and all the      https://t.co/kquyiJ8CpF,2
"The sooner we begin, the better for us. Allaah SWT gave us everything and He commands us to use it in enjoining good and forbidding evil. :)",0
Standing against prejudice and injustice in Leeds and around the world @AngelofYouths @StVincentsLeeds  http://t.co/LDC0ULwTF0,0
As a white boy saying  is a massive disrespect to,1
"I can't pain is for the weak yo!“@pelumy_: Lol""@chuck_gizzy: ""Better dont starve",1
