tweet,y
@hammer28343694 @USATODAY I hope they catch them and make a proper example of. They are traitors deserving a traitors fate.,2
@BuckeyeCuti @heatherleigh73 @SkipperChic @shellyBH4lyfe @Funshinebear76 love this!!!@velveeta98,2
SOLIDARITY       http://t.co/ZvdPq7xnYw,2
RT @WilliamAder: It takes a special kind of stupid to investigate voter fraud when you won the election.,2
https://t.co/JkxxfX5YbS - The media's selectiveness in exposure disgusts me.,2
"RT @Car_Ur_Day: LOOOL ""@Lolarotimi01: Errrrmmm ""@King_Lolu: Ladies, Can you collect fraud money from yahoo boy ?",2
@kenzie_bonish he's just jealous of your godly scriptures,2
"RT @AlyJohnsonKurts: ""When justice and environmentalism split, that's when they conquer us,"" Kat Taylor, married to @TomSteyer.  http…",2
"RT @Yasir_Naqvi: Faster, fairer criminal justice system is key to community safety and public trust. Watch my @Empire_Club speech here. https…",2
Something needs to change to stop innocent people from being hurt by    https://t.co/oHIyKZ7uhx,2
Big up and nuff respect to  example of serving and protecting citizens of this country   https://t.co/Q41RdzWGkS,2
The only people who hate slut shaming is sluts 🤔🤔🤔🤔,2
updates and discussion at noon @MiddayWYPR 410-662-8780  email midday@wypr.org https://t.co/73j4quqXjs,2
https://t.co/uCBLEcDwbw,2
Hatred + hatred = hatred   We need peace and love...innocent civilians pay the price of hatred/extremism,2
"""We respect the right for people to demonstrate, and we will protect the constitutional right to demonstrate""",2
"Without patience you cannot endure the pain that accompanies the process of growing us into manifestations of God.

@LouisFarrakhan",2
RT @YoungBLKRepub: Let some of the good stuff go viral for a change!  http://t.co/9ZVNKJG3Ts,2
If you are new to  please use the hashtag in every tweet. It is the stamp that delivers your thought to the convo! @djbenkitchen,2
"@Tantaluman  , Solidarity for ever and fuckoff white supremacists.",2
Ignorance and stupidity come in all colors...,2
Jordan a liar bro don't let e'm fool you 👋,2
love and respect life? vote accordingly..     http://t.co/ztRq7cyrhS,2
"""France is sacred ground to we Americans"" – David McCullough",2
@g8torgrrl @John_D_Blackman @NoMoreDon8 @RillyKewl Yeah.  Where are the  folk to tell    to obey orders?,2
"Question to  - Instead of loyalty to leadership, why not try loyalty to your country?",2
"“The basis of all true cosmic horror is violation of the order of nature...""
― H.P. Lovecraft http://t.co/25ngAX0gcc",2
Little harm seen from painkiller shots for pro athletes http://bit.ly/9FyTnE,2
Those who deny the oppression are part of the problem. My heart hurts for those who are suffering today.,2
"Listen. Listen. Listen. SHUT THE HELL UP AND LISTEN.
   https://t.co/DoEkO7jy8f",2
Hall of injustice    http://t.co/ULMmROwrda,2
---&gt;&gt; Hillary is a force for racial justice http://t.co/DxVTguq4CR &lt;---,2
"God SAID: 
SOME FORGOT, WE WERE IN THE ALL!
SO GOD REPEATS IT WITH SPECIFICS!
GOD SAYS: 
OBEY TRUTHS! @BET",2
God help us all   🙏🏻  https://t.co/9wL7uVkk4T,2
"nobody can hurt me
only i can allow myself get hurt",2
Those who deceive young men by selling war as an adventure are cruel monsters.,2
RT @ZahrahIMN: Whoever has human heart will find it necessary to show sympathy to this😭😭👇 https://t.co/eQR1meYGcU,2
observers in  for honoring all lives in tonight's vigil.    in solidarity,1
RT @justin_fenton: There's a rumor/blog report purporting to say  had pre-existing spinal injury. We pulled the case - it's a l…,2
"i know...i love her strength , and willingness to fight for us...  https://t.co/K1U8miv1hr",2
"Saying  is like saying ....""With Liberty and Justice for All"".",2
Let Barnes shoot 3s all day. Yall will live with it.,2
Comment sections are the ultimate savagery    https://t.co/3jFOQmqtHX,2
This is worst than have a tv and no ratings I will work on this in the right time   https://t.co/qgrayu49KM,2
May God  bless our world!!!!!,2
"Very Celebratory Mood 
Here On North ave 
 
For  http://t.co/9jbqeKfIer",2
"Racism sucks.
Being falsely accused of racism sucks, also.",2
Humanity is the kindness we show others when we're scared ourselves.,2
"So heartbreaking! Stop the  violence. Protests may be civil but it incites anger and violence against cops
 https://t.co/IuTWXSqOSV",2
"WaPo isn't simply smearing someone murdered by police, they are profiting off of smearing someone murdered by police.",0
@StriegsK @TheBaxterBean as they've elected the most immoral unpatriotic president we've ever seen. Reagan would be proud,0
Remember when Nixon pardoned him https://t.co/SYYYODfE8z,2
"@IAmPrevail NYPD Union is inciting hate, violence via race bating, over the actions of a mentally ill, suicidal,wife killer.",1
Righteousness is always RIGHT!,2
Held the door for a lady at qdoba. She bought my burrito for me because of it. That's one way to make my night,2
"EXPOSED: Anti-White Professors Inciting Racial Hatred and Violence

https://t.co/dbojcYqT7o",2
"One nation, indivisible, with liberty and justice for ALL.",2
@target2016 @JoeTurner212 How horrible-ZERO greater good comes out of these unjust murders RIP DeAndre,2
...Black lives...white lives...yellow lives...blue lives..Life is sacred..Let's not lose this SENSE of the SACREDNESS =LIFE,2
"RT @PenielJoseph:  violence should not obscure the genuine grassroots organizing, peaceful protests, and community buildi…",2
Noise pollution from  may harm human  https://t.co/71xPc6m0sd via @ucberkeley  2017,2
Bitter fruit of racist front group  --inheritors of KKK Democrat hate mongering.  http://t.co/iqdSwQ0TBP,2
"Real LOVE 

-stay true

 

LOVE!",2
"There is nothing honorable about troops engaging in genocide, ethnic cleansing or war rape murder is murder.",2
BLM is a joke when human life can't understand equality (we all struggle) . Culture and society separate what's important.,2
Aaron was found guilty on all counts. His defense seemed weak. I guess thats what happens when you kill someone,2
In order to appreciate and respect diversity we must first recognize and embrace our humanity.,2
@Sav_kinnison @HersheSquirt   decency civil moral respectful https://t.co/kPWTHvbcxW,2
JUSTICE FOR D'ANGELO!!!!      https://t.co/sAdQXAIjNc,2
Who knew people felt such empathy for police vehicles?,0
"Depraved-heart murder is ""acting in gross negligence with a callous disregard for human life."" http://t.co/Zl2YOfkLOd",2
@WesleyLowery @HillaryClinton   u can't blame police for all the funerals unfair to do that. Street violence,2
@e_sibe Take 10 years off!,2
God values you. 1 Samuel 16...looking at the heart.   @BeadsBethany @PresentAgeMin  @hannaharrowood @NorthlakeAG,2
I don't understand how the city would bother issuing a curfew when disobedience is integral to protest.,0
hate when people lie about dumb ass shit,2
honestly could be a heartless bitch but I choose not to 🤗,2
"bc the injustice is unbearable, the ignorance unbelievable.",2
RT @Paxmee: Tell me again how rape and sexual assault accusations will ruin a man's career,2
We must all suffer one of two things: the pain of discipline or the pain of regret or disappointment. - Jim Rohn,2
Co-opting  because you refuse to empathize w/the systematic and legal persecution of,2
"""@ezraklein: Baltimore's horrifying ""rough rides"": http://t.co/I9gZ1JDqEP…""",0
"@spooney35 @Cigarvolante @cspanwj I think I mostly err on the side of paying more than I have to. I'm not going to try and ""trick"" the IRS",2
Stop un justice behavier agaist pukhtoons.,2
@WassellSeattle couldn't hurt to find out!,2
"Forgiveness

https://t.co/ph9qqaeiW6",2
RT @sakattackz: Love b unfair you can't never win,2
"Today stats: One follower, 3 unfollowers via http://t.co/OG4LTH7DJC",2
Then slander the fuck out of anyone that isn't 4 equality,2
Latest on cops-custody death Massive fire relatd 2 riot     http://t.co/8hRmcRrTI7,2
Most important commandment love everyone  to God @milesmcpherson,2
@JoeFisherTV @WAVY_News What a despicable racist joke.  Absolutely horrible.,2
"If our enemies cannot destroy the Movement from without, they are already sending agents to destroy the Movement from within.",2
The True Toll of Policing in Baltimore - The Arrest of a 7-Year-Old http://t.co/RLgOtJBG7v,2
Is the $$$ really worth your willful ignorance and evil ways @PPact? Shame on your deception and outright evil intentions...,2
A reminder: two-thirds of MPs need to support resolution if president removed on grounds of misconduct or serious violation of Constitution,2
these politics crooked and racist,0
cash rules everything around me,2
"RT @worldcantwait: .@SunsaraTaylor ""we need a revolution..get organized!"" speaking at  solidarity   http:…",1
Love seeing all of the public solidarity and action for,0
"@RicardoFarao thanks a lot for the follow!
You can see my works here: https://t.co/I5vgNkWPcB
Love your feedback. Thank you!",2
If I see anything that says  I'm dragging you across the TL.,2
Forget  its supposed to be  that's the proper Human Decency,2
"RT @MoveOn: ""Until justice is blind to color ... emancipation will be a proclamation but not a fact.""—LBJ  http://t.co/4Z…",2
Can't even think straight moe,2
@minnesotalynx MUCH RESPECT for respecting our fallen NO RESPECT for the Minneapolis police dept.,1
"We have to do better as a race, the HUMAN race",2
"Killing police, it's nothing but, sheer evil
Quit being filth",2
"RT @PenielJoseph:  This 'uncivilized' behavior is consequence of uncivilized society, one where black poverty, criminalit…",0
@coffsnswnma @fran_b__ There are legitimate ways to claim deductions. Better to review tax deductions rather than extend regressive,2
I pray you will RIP  .Your death was a tragedy.Pray the spirit of our lord Jesus will rain down upon the hatred and violence.,2
Thank God for the spirit of discernment to see beyond the mask! http://t.co/L6krG5BhrN,2
"@Ms_Xavier Racism and hate is wrong regardless of color, ethnicity, or origin.",2
RT @keithellison:  hurts housing. http://t.co/bl8vZOIjbH,2
RT UnionIntAvocats: The UIA supports the UN Human Rights campaign “Stand up for someone’s rights today”  https://t.co/h4gJMSfSfS,2
Smh so sad. Destroying our own community,2
@ShaunKing It's only  who would ask your color.  whether they like it or not.,2
Justice for    https://t.co/XFngPeURxZ,2
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,2
"RT @humanrights1st: When the US acts, the world listens. That’s why empowering local LGBT activists and human rights defenders is so import…",1
"Looting, disobedience and destruction is not protesting. It's rioting.",0
Thank you all for your sacrifice and dedication to peace and lawfulness.,1
"Yawwwwn. Stupid rioters don't think they should obey curfew, imposed by black mayor.",0
With liberty and justice for all,2
@ReaganGomez @TheCosby Because  would get beaten or death threats like anyone who opposes,2
I respect the peoples right to protest BUT would respect the message a lot more IF it were  God Bless,0
"infinite in mercy, is very ready, out of pure compassion, to forgive the sins of those that humble themselves before Him.",2
"I'm at Hilton Garden Inn Staten Island in Staten Island, NY https://t.co/z38WNtH6jW",2
Letter to patriots https://t.co/g3BPij8p3E,2
RT @thesabcat: It is fitting that as the GOP goes full KKK that they silence a fellow senator and civil rights icon to protect a craven big…,2
"Thank you  for bringing peace and justice to  and the  .
 Prayers  with the family of",2
"ItsTheBeardCast: Listen to The Bearded Patriot for Olavo Radio
http://t.co/AVsdbxsYfM",2
"04/29@8 PM|Temp: 65.3°F↓(50.2/76.3)|Hum: 44%|Pressure: 29.68""|Rain: 0""/0""/2.32""|Wind: 0(0) mph NNE",2
"The scriptures of Christians, Mussalmans, and Hindus are all replete with the teachings of Ahimsa.",2
"RT @rightsagenda: 23years since landmark HighCourt Mabo decision yet much work remains to achieve land rights, justice and reconciliation htt…",2
RESPECT is so important.,2
You think they'll include  in the memorial with @MuhammadAli and @prince? They should. He was just as human...,2
Large-scale ad fraud ring is stealing millions of dollars a day https://t.co/6SO0dVjGvq  https://t.co/YWElG65WGj,2
Have compassion in your heart for EVERY race.,2
unconscionable brutality and murder must end.  and the Value of Life http://t.co/Ii0LaVEScu,2
"RT @MrAlMubarak: Ya Allah, No matter what happens, give me the heart that is willing to obey you whatever the cost may be.",2
Eradicate hate by performing acts of kindness.   and compassion defuses anger.,2
"Love and Compassion are necessities, not luxuries...    http://t.co/q26Od0IfpS",2
"@Dare_2_Believe_ Yes, the unborn child has equal dignity with his/her mother and father. Not that difficult.",2
"proves that a well-intentioned hashtag can incite deep-seated anger  
https://t.co/ke0G9QK5hJ",2
"True, But you don't defy and bite the hand that feeds you, there is a legal process that must be enforced and upheld https://t.co/fobOrCy8cq",2
We're not thugs nor animals. We're human fucking beings that want justice for  and a system that does right by us @MayorSRB.,2
My guess: irresponsible demagogues will face no consequences for their disingenuous rhetoric of incitement,0
Justice For        http://t.co/1jfvLrTlrT,2
"A conversation about race relations, policing, equality and justice in the U.S. @abc6  https://t.co/2Ud8UCF3BK",2
To all the rioters in  negative reactions to the terrible tragedy of  isn't the solution it only makes things worse.,0
"hey city officials, continue call your citizens ""cowards"" and ""thugs"" and then ask for unity and peace",2
Is it me or in a city of 625k law abiding citizens can't control a bunch of teens when this is all to do  http://t.co/CMveTod4mI,0
"RT @Harlan: If 4 white ppl tortured an African American while yelling racial slurs, it would justifiably be labeled a hate crime.

Why not…",2
RT @freedomgirl2011: Highly suggest for everyone to read @dwatkinsworld's new piece about  and  http://t.co/hRpccm30xp,2
Police Everywhere. Justice Nowhere.  http://t.co/wcaVX8M8OJ,1
"A5 Low productivity impacts all of life as it causes emotional, physical, financial, and relational stress.",2
"You want to pretend that cops don't kill unarmed people. How simple life is when ignorance is bliss. 
@loyalty275",2
"Another day, another tragic shooting. When can we all just coexist.",2
"I am  I am smart and believe that every life is precious. 

 https://t.co/FYIbVs1vgF",2
RT @ACLU: This is wrong. Our government has an obligation to respect the rights of Native Americans.  https://t.co/PqOUuFa18H,2
"Press Ignores Gold Star Mom Demanding, Getting General's Apology http://t.co/J51nRNX1ev",2
"@GovMikeHuckabee tells me  ""does not honor the life of Freddie Gray. It desecrates his life and is an insult to his memory""",2
This oppression and brutality between Minorities has to end!!!,2
Nothing  unless your there to be typical racist black liar savages committing crimes against his fans.,2
"Eli Rosenbaum, US Justice Dept: ""Teaching young people about seeking and maintaining justice is critical""  https://t.co/h8JfVwlZby",2
"@Emma_Allman ""one nation, under God,  with Liberty and justice for all. Amen""",2
RT @DailyPrayerLife: Sometimes God makes us laugh by the creative and unusual ways he chooses to answer our prayers and heartfelt needs! Go…,2
"@pramilaj Pramila Jayapal supports privileged, racist thugs who hate free speech and illegally trespass on a speaker's podium",2
Future Offset Supply panelists don't disappoint.   @lblumberg @rtparkhurst @El_Duberino http://t.co/QMiB7LVvts,2
@_SinmiAde selfishness isn't good.,2
praying for baltimore. we want the injustice to stop,2
Solidarity weekend  https://t.co/aDyulWc7Jn,2
@realDonaldTrump        https://t.co/Kpk0gzI7MN,1
We respect the service and sacrifice of all,2
something will have to change lest  we all suffer the consequences of standing by IDLE,2
Someone assassinate trump already,2
"RT @Cubs: ""Keeping traditions and wishes made new."" https://t.co/0wGr7TNmhq",2
Lol what? https://t.co/AMzghWDBXr,2
There is remarkable diversity in the arguments anti-gay marriage advocates presented to the Supreme Court. http://t.co/RHE4zzRZqv,2
"RT @TozerAW: ""Christian liberty is freedom from sin, not freedom to sin."" AW Tozer",2
Peace love and harmony black or white  ...... https://t.co/9DwpEx7wvD,2
@apadillafilm6 quit hiding behind your racist rhetoric -,2
Innocent officers should never have to pay for the faults of corrupt ones due to their selfless actions.,2
"Three souls full of wisdom and promise taken too soon. Praying for empathy, compassion and peace today.",2
But this injustice and cruelty has to stop,2
"RT @CherylfromABC2: Just in:   police release the names of the 6 officers involved in the  case.  Lt. Brian Rice, 41,…",2
The  response shows wild ignorance and a lack of empathy that fuels racism and inequality. It also demonstrates they need help.,2
@PrettyCleverT needs more freedom,2
"@denice_ruptly @OpFerguson No Peace W/out Justice for families of victims.
  everyone",2
@CNN Justice for Freddie.,2
@Louis_Tomlinson @Real_Liam_Payne @zaynmalik @Harry_Stylesfollow me? love you♥ 132,2
"""Substantial equality never came.""  point to flip side of American urban renaissance. http://t.co/jWAb9bNQTG",2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/NqtAHXQcNx,2
"""There is a process, and we have to respect that process,"" @MayorSRB on  investigation. http://t.co/ZOd1GXe9MA",1
@FoxNews @ORiellyFactor Sad about last 2 killings - now this...😢   https://t.co/2254FBeUEk,2
"We profess that every life is precious to God, and are committed to building a city marked by peace, unity and opportunity for all.",2
"Americans exploiting people? NEVER! Gah. Let's focus on bad, because the police have never hurt or killed anyone unjust.",0
@PolyPrep stands in solidarity w/victims of anti-black violence.   http://t.co/VhbMTKZgF3 http://t.co/OthGfWFmwQ,2
WE SHOULD BE STANDING TOGETHER! RIP PRINCE!,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/5VIXp2qKem,2
"Nutter to @CNN on  ""Commentators don't know how to run a city because they're not mayors of cities"" http://t.co/wpxa9bbeds",2
"Radiate love, compassion and the energy you wish to feel in this world. 

  https://t.co/8JxdFW4cjU",2
"We must condemn all barbaric acts driven by hate, political and religious extremism, insanity, racism and bigotry",2
"@NFL
TO VIOLATE CONSTITUTIONAL LAWS 
To harass certain races; IS NOT GODLY!

INDIANS ARE IN THE ALL TOO!! 
NO ENVY/BLOCKING?",2
Protect your spirit   https://t.co/QaoGgwMChT,2
Dear @POTUS no disrespect meant... but FUCK YOU!    http://t.co/TzV640syUD,0
Timothy Hawkesworth April 16 Lecture at MassArt  http://t.co/S5I2XNzQs3,2
RT @ACLU: Our courts today worked as they should as bulwarks against government abuse or unconstitutional policies and orders.,2
"Happy Tuesday!! -  🚦📷🎬📺🎤🎢✒📚💯💡🌟🌋🌍😇😈💖👄👅👍👌👏🙌😜😕😄 $$
  https://t.co/4V1HRe95of",2
The Christian life begins when we love God back.,2
RT @charmcitynews: Stephanie Rawlings-Blake to deputize moms? Urges parents to encourage children to obey the law.,0
RT @HaroldItz: CNN = Cops News Network,2
"@MsZeeh Well, that fucktard Webb said  but yeah.",2
Video: drowzysinceday: Women talking openly and objectively about the rights they should have. For the most... http://t.co/aXOYJH8v,2
"RT @Author_Carmen: @Wildfang135 LOL! That's a different answer!!! I hope not, though. Since that's not what I usually write. :)",2
"Min.  America's criminal justice system must be abolished: 

https://t.co/HBLGyxyWw3

 https://t.co/HtS0qjsT8a",0
"Hopefully, Cecil's death can teach us to have more empathy for human life as well.   http://t.co/pJPkovVHDo",2
The living example of traitors and facilitator of looters https://t.co/2kyuHnUUEr,2
@biblestudygirl2 @MontyNishimura It was condemnation by representation that jailed me but salvation by representation bailed me,2
https://t.co/0ydxlAU3X3,2
Heart has not hurt like this in a long time. Very sad days.,2
"RIP 
The world today is so cruel n selfish
  https://t.co/r2Q5bwjX3B",2
Assad Brutality          http://t.co/Ww9Qv0C8tl,2
"in Solidarity with  -  Day2
   http://t.co/liIonLEP9e",2
Honour a caring mom with a  from http://t.co/B0XD2CdGBB and help  @CovenantHouseTO http://t.co/vjylfWJbs0,2
Vietnam war vet takes it upon himself to tell the rioters to leave-- @andersoncooper praises him as a hero tonight.,0
RT @AllLoveIsDivine: @InlawsOutlaws Plz check out  We believe in  and  http://t.co/HYYeWp0Vv2,2
@cooper_m I cancelled my direct debit and I'm going to refuse to pay! This is fraud by O2,2
RT @mayorcoleman: I renamedthe WabashaBridge 2 the Freedom to Marry Bridge for this week. Marriage equality here we come  htt…,2
Holy crap. Truth atomic bomb.       https://t.co/I5rJcbxmfn,2
"Allah may reward true men for their truth, and punish hypocrites if He will, or relent toward them. Allah is Forgiving, Merciful

 33:24",2
"RT @Sifill_LDF: My morning thought:  made ""eye-contact"" w/a police ofcr. Are we again required to drop our eyes on the street? …",2
"isn't a negation of  acknowledging the callous killing Martin, Brown, Rice, Philando",2
RESPECT TRANSRACIAL PEOPLE.,2
"Listen to The Bearded Patriot for Olavo Radio
http://t.co/t6VzV3Knv5",2
"…Justice, peace, equality  Now!",2
"""@cegore65: ❤In Christ all of God's promises are Yes and Amen❤💙💟 https://t.co/QrnelT76V1""",2
Always do respect  and all the      https://t.co/kquyiJ8CpF,2
"stop standing up to police, and stand against corrupt government officials. Protest elected officials that create corruption",1
Lots of love to  I sincerely hope there's peace for the city--as well as justice for,2
will probably make your own hand hurt just watching Aja Kong destroy Hotta's hand. https://t.co/0Z2V3yhQRy,2
"Respect human rights.  

http://t.co/rpXgFPwBN8",2
"ACTS OF KINDNESS
*Thank You!*

      https://t.co/e29SbhSwjN",2
New Year’s resolution: compassion in the face of fear https://t.co/txfyGtCG1o,2
RT @Claire_Phipps:   @jonswaine http://t.co/AidwRb7P6R,2
"@sweetxjazzy 
the acceptance a violent war country culture 
leads to abuses of the other gut",2
Human slavery exists....  https://t.co/21gwEs3mRM,2
We are all divine human beings. Love your self. 😋✌️      http://t.co/q1DiyreIzl,2
@MooreonPolitics that group grew from lack of empathy 4 others. Trump gave them public courage to hate while  remains silent.,2
"Hands-Up, on your back, don't move! Obey and still get shot.  my foot! Why? Till When? What more can we give? Dignity and Fate",2
RT @Blackstarjus: I have a deep deep respect for the civil disobedience tonight ✊🏽✊🏽,0
Grief anger outrage fear confusion disgust disbelief. Prayers and love.,2
"RT @Tay_Griffin14: ""We will not rest...we will not fail you,"" @RepCummings says to the family of",2
All lives matter decal https://t.co/OqQuCwxO72,2
@our freedom @giovannadelpre2 http://t.co/sL0xjBustw,2
"@BenJDConroy Also, major policy of my local FF candidate is to ""reduce the unfair inheritance tax"". The wealthy looking after themselves.",2
"I'm so ashamed and embarrassed to be white right now. White people murder innocent POC and then have the audacity to tweet """,2
"Father, protect us from unreasonable wicked people, for everyone don’t have faith, Have Mercy on America!",2
"Concern trolling  or systemic injustice  !??
DON'T MAKE ME CHOOSE!",2
"God can’t use a coward today.  
https://t.co/1IKYg6DtL4

@LouisFarrakhan",2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/n9C4EahLsA,2
@JamesRosenFNC @LelandVittert @dougmckelway @RickLeventhal @pdoocy Exceptional work from intrepid @FoxNews  crews/reporters!,2
RT @nathansisk34: I respect those who serve to protect and defend our country more than anyone 🇺🇸,2
RT @MamphelaR: @ZackieAchmat @mediawc @IqbalSurve we were proud to stand with @r2kcampaign and other activists to protect press freedom @Ag…,2
There's nothing that waste the body like worry and one that has any faith in God should be ashamed to worry about anything whatsoever.,2
@HasanSalaam Does no such thing.  Just gives a chance to counter false stereotypes and expose irrational hatred of police.,0
"Health is a constitutional health
Those championing for it's betterment are jailed
 
 https://t.co/LjCZaLQfsV",2
"RT @melissaaafoster: ""Never lie to someone that trusts you. Never trust someone that lied to you.""",2
If not ( and  then  either. Racist savages don't matter.,2
RT @BraddJaffy: Protest growing in NYC's Union Square.  http://t.co/8mOZmI6j5G,2
RT @santanaraymond: people are feed up and hurt because they can not see justice..my heart goes out to you,0
They don't respect you? Fuck em... keep it moving.,2
"RT @FLOTUS: That's my man! Your truth, dignity and grace reminds us what real leadership looks like. I am always proud of our @POTUS. -mo",1
Those responsible for oppression cannot dictate the terms by which the oppressed respond: http://t.co/sm3pRnS9hr,2
Do not allow others the satisfaction of seeing you suffer,2
RT @twinklness: Being in someone's prayers is the purest form of love 😊,2
@AC360 Good answer Sunny 2 outrageous speculation  refused 2 walk-man is dead w/extremely severe blunt force trauma injuries,0
http://t.co/5WegC29U3g We aint gonna stop until people are free!,2
Sentiments changing as Canadian dollar crawls back above 77 cents. (Oil above $40) https://t.co/Jiqn5tWb18 https://t.co/XYhtemj7zo,2
Sad to see that this country's pathologies are repetitive in an age of individualism.,0
The  response shows wild ignorance and a lack of empathy that fuels racism and inequality. It also demonstrates they need help.,2
"It's Hillary and her blind supporters responsibility to win over  supporters, not persecute and ostracize them...",2
solidarity with the die-in,2
@minnis500 love u💛💛,2
Listen to Buckshot: Inciting Violence vs. Free Speech - A Thought Experiment by Buck Sexton  https://t.co/U0ozTajkOd,2
"Ok, here we go, will  respect the curfew",2
Hateful acts reflect self hatred that stems from deep rooted insecurities. Insecurities fuel indecent behavior.,2
It's relatively easy to keep your thoughts to yourself today. ... More for Cancer http://t.co/VxpyjIO5ep,2
RT @Jayron26: ALERT:  marching in solidarity with  right now. Crowd growing.   http://t.co/bFg8BL5…,0
"If fighting injustice means causing greater injustice and harming innocent people, then you've already lost",2
@Javi Yes please!,2
@TheSophTaylor @TheJasonTaylorR @RileyTaylorRP *Smiling at you* I am glad you deserve to be happy,2
All of a sudden he hurt himself?,2
Justice or ELSE! ....  http://t.co/i4cVO8qAbw,2
"Prayers for you, yani and your sick, misguided soul  every moment of everyday https://t.co/fCahX7eo6V",2
"RT @DominicPiper1: Kiss Me When I'm Dead. Dominic Piper. 'Cool, sexy and violent. What more could you want?' http://t.co/z1e1NpC57c",2
"Open your heart to poor people,'cause they suffer too much.      https://t.co/ruULnOu4jl",2
Anonymous is the real   They are the vanguards for the sanctity of life and liberty worldwide!,2
RT @ykomska: Radar technologies detect Holocaust escape tunnels without disturbing mass burial sites. https://t.co/jI7o5oPou0,2
Desk Sgt. Trudy Platt of @NBCChicagoPD is enjoying the “crossover” experiences of Dick Wolf’s “Chicago” franchise.… https://t.co/s4LMlXS4Ov,2
but racists behind  prefer criminals over innocent http://t.co/C7W2cGUc4c/s/L3zu @foxandfriends,2
This violence and hatred must stop.    God bless!,2
@chelseaseficyr is this why you asked me how to spell Consuela,2
RT @byefeIicia: kill them with kindness 😋👌🏾 they hate that 😂,2
"I stand in solidarity with all who stand for peace, justice and equality,",2
Shame Australia.... Lynette Daly's horrific death @theprojecttv,2
Why do riots recur? The spectacle of consumerism collapses in a thug state.  http://t.co/vvIpkgkM7n http://t.co/PLWK2tgWQB,2
@NigeriaNewsdesk No more attachment of VALUE to human lives. Consequences of abject Cerebral poverty,2
because life is sacred from conception to natural death.,2
"stands in solidarity with  



 http://t.co/eTsrgfVeum",2
"Dear Healing God, heal relationships in the USA! Your Holy Word says that  to You!  Teach us  and End Racism",2
True Equality means that  http://t.co/e1qyhCvv9A http://t.co/i9jbGbRmfY,2
"RT @FoxNews: Gov. @LarryHogan; ""Acts of violence and destruction of property cannot and will not be tolerated.""  http://t.co…",0
Real Injustice http://t.co/qZbiOSyhjN via @Eric_Carr80,2
NowPlaying Body Music - The Strikers http://t.co/5Rr4ore71k,2
"Our PRAYERS - CONCERNS ARE WITH  
May God Divinely Intervene on your behalf!
God help all persons, pet and property!",2
@TheRoot stop being the slave to democrats! Such hatred and racism in BLM that it's shameful for anybody to praise them!,0
RT @tnyCloseRead: What happened in the 45 minutes  was in a police van? And why did he die? http://t.co/FnfPe3GXPx,2
"When I admire the wonders of a sunset or the beauty of the moon, my soul expands in the worship of the Creator.",2
Another unarmed black man in America: Justice Department launches police probe after  death http://t.co/bpq6xkAC7H,2
RT @ChinoMaidana: Guerreros en el ring pero amigos afuera @AdrienBroner http://t.co/8Ll01ta9Fn,2
RT @Dolphinchaz: Utterly disgraceful - where is the scientific evidence that this mass slaughter is effective??? https://t.co/k7VoI5GjEY,2
10 brutally honest slogans for  http://t.co/qzD4nafDHB,2
RT @Souidos: Difficult for pigs to grasp what international solidarity means..      http://t…,2
"Resistance, rebellion and results: 

https://t.co/TX3Q81m00q

  https://t.co/cjwLW09Wa8",0
Stand for justice not division.,2
Just shows the violent nature of     https://t.co/arOBrjBwEA,2
RT @deray: And then there's this.  http://t.co/oD7T6wrE7t,2
"RT @GeorgiaSuga: @edeweysmith ""The winds and the waves shall obey Thy will...peace peace be still""",2
is an existential cry out of desperation and exhaustion from systemic  leading to poverty and prison.,0
Saying  harms no one and is not against anyone. Saying  completely disregards the black community's struggle,2
How to Sell eBooks Online: http://t.co/pkNtC6k7QZ,2
"Never, never be afraid to do what's right. Society's punishments are small compared to the wounds we inflict...… https://t.co/AwzB8kK9R0",2
"""what we see is that some lives matter more than others"" says Judith Butler on what's wrong with  https://t.co/vzUDUhh9gH",2
DOJ could sue  for racial discrimination http://t.co/A2Wd9nsgTP,2
When white ppl tweet  lol  https://t.co/0SDPsMlI89,2
"Hey Scuba and Ocean fans plz ask your follwers to ""LIKE"" my FB fan page http://t.co/jOElngBFzK  aslo checkout my scuba pix   plz RT",2
Thx4follow😊 @IlchiLee Living Cruelty Free shows compassion can extend to humans and animals https://t.co/kUGGetkeaz,2
"""You cannot serve both  and  

but you can serve and love and treasure God with good theology.""

https://t.co/Rc02KRzhY4",2
especially when ya'll be benefitting off of systematic inhumanity and institutionalized racism,2
The Bearded Patriot BeardCast at http://t.co/K1USRcrV3v,2
Respect the police... Respect everyone.  https://t.co/qrE7ArmkoN,2
Justice for,2
seeing pink at the NFL game tonight. still waiting for the  people to come out and declare all cancers deserve a color,2
"Angels sing the praise of their  and ask forgiveness for those on earth; surely Allah is the Forgiving, the Merciful

 42:5",2
Give everyone dignity and respect,2
War propaganda manipulates us into intensifying genocide as the capitalists rake profits.,2
